meterNumber,meterType,meterModel,meterSerialNumber,meterOwner,capacity,volt,category,phase,meterDigit,region,vendorName,cartonID,meterSequence,defaultUnit,manufacturerName,accuracy,prepaidMeterType,destinationStore,storeAddress,storeManagerName,storeManagerContact,meterSeries
727845819,,VIOIFOWE20204,4.40E+15,Elvic,10868,415V,Non-MD,1-Phase,10826,,Elvic,GIFWOEFO3893519,12,30,TOES,10821,Smart meter,GGC,Maskat town,Rom,10900,8836 - 5
727845820,,VIOIFOWE20205,4.40E+15,Elvic,10869,415V,Non-MD,1-Phase,10827,,Elvic,GIFWOEFO3893519,12,30,TOES,10822,Smart meter,GGC,Maskat town,Rom,10901,8837 - 5
727845821,,VIOIFOWE20206,4.40E+15,Elvic,10870,415V,Non-MD,1-Phase,10828,,Elvic,GIFWOEFO3893519,12,30,TOES,10823,Smart meter,GGC,Maskat town,Rom,10902,8838 - 5
727845822,,VIOIFOWE20207,4.40E+15,Elvic,10871,415V,Non-MD,1-Phase,10829,,Elvic,GIFWOEFO3893519,12,30,TOES,10824,Smart meter,GGC,Maskat town,Rom,10903,8839 - 5
727845823,,VIOIFOWE20208,4.40E+15,Elvic,10872,415V,Non-MD,1-Phase,10830,,Elvic,GIFWOEFO3893519,12,30,TOES,10825,Smart meter,GGC,Maskat town,Rom,10904,8840 - 5
727845824,,VIOIFOWE20209,4.40E+15,Elvic,10873,415V,Non-MD,1-Phase,10831,,Elvic,GIFWOEFO3893519,12,30,TOES,10826,Smart meter,GGC,Maskat town,Rom,10905,8841 - 5
727845825,,VIOIFOWE20210,4.40E+15,Elvic,10874,415V,Non-MD,1-Phase,10832,,Elvic,GIFWOEFO3893519,12,30,TOES,10827,Smart meter,GGC,Maskat town,Rom,10906,8842 - 5
727845826,,VIOIFOWE20211,4.40E+15,Elvic,10875,415V,Non-MD,1-Phase,10833,,Elvic,GIFWOEFO3893519,12,30,TOES,10828,Smart meter,GGC,Maskat town,Rom,10907,8843 - 5
727845827,,VIOIFOWE20212,4.40E+15,Elvic,10876,415V,Non-MD,1-Phase,10834,,Elvic,GIFWOEFO3893519,12,30,TOES,10829,Smart meter,GGC,Maskat town,Rom,10908,8844 - 5
727845828,,VIOIFOWE20213,4.40E+15,Elvic,10877,415V,Non-MD,1-Phase,10835,,Elvic,GIFWOEFO3893519,12,30,TOES,10830,Smart meter,GGC,Maskat town,Rom,10909,8845 - 5
727845829,,VIOIFOWE20214,4.40E+15,Elvic,10878,415V,Non-MD,1-Phase,10836,,Elvic,GIFWOEFO3893519,12,30,TOES,10831,Smart meter,GGC,Maskat town,Rom,10910,8846 - 5
727845830,,VIOIFOWE20215,4.40E+15,Elvic,10879,415V,Non-MD,1-Phase,10837,,Elvic,GIFWOEFO3893519,12,30,TOES,10832,Smart meter,GGC,Maskat town,Rom,10911,8847 - 5
727845831,,VIOIFOWE20216,4.40E+15,Elvic,10880,415V,Non-MD,1-Phase,10838,,Elvic,GIFWOEFO3893519,12,30,TOES,10833,Smart meter,GGC,Maskat town,Rom,10912,8848 - 5
727845832,,VIOIFOWE20217,4.40E+15,Elvic,10881,415V,Non-MD,1-Phase,10839,,Elvic,GIFWOEFO3893519,12,30,TOES,10834,Smart meter,GGC,Maskat town,Rom,10913,8849 - 5
727845833,,VIOIFOWE20218,4.40E+15,Elvic,10882,415V,Non-MD,1-Phase,10840,,Elvic,GIFWOEFO3893519,12,30,TOES,10835,Smart meter,GGC,Maskat town,Rom,10914,8850 - 5
727845834,,VIOIFOWE20219,4.40E+15,Elvic,10883,415V,Non-MD,1-Phase,10841,,Elvic,GIFWOEFO3893519,12,30,TOES,10836,Smart meter,GGC,Maskat town,Rom,10915,8851 - 5
727845835,,VIOIFOWE20220,4.40E+15,Elvic,10884,415V,Non-MD,1-Phase,10842,,Elvic,GIFWOEFO3893519,12,30,TOES,10837,Smart meter,GGC,Maskat town,Rom,10916,8852 - 5
727845836,,VIOIFOWE20221,4.40E+15,Elvic,10885,415V,Non-MD,1-Phase,10843,,Elvic,GIFWOEFO3893519,12,30,TOES,10838,Smart meter,GGC,Maskat town,Rom,10917,8853 - 5
727845837,,VIOIFOWE20222,4.40E+15,Elvic,10886,415V,Non-MD,1-Phase,10844,,Elvic,GIFWOEFO3893519,12,30,TOES,10839,Smart meter,GGC,Maskat town,Rom,10918,8854 - 5
727845838,,VIOIFOWE20223,4.40E+15,Elvic,10887,415V,Non-MD,1-Phase,10845,,Elvic,GIFWOEFO3893519,12,30,TOES,10840,Smart meter,GGC,Maskat town,Rom,10919,8855 - 5
727845839,,VIOIFOWE20224,4.40E+15,Elvic,10888,415V,Non-MD,1-Phase,10846,,Elvic,GIFWOEFO3893519,12,30,TOES,10841,Smart meter,GGC,Maskat town,Rom,10920,8856 - 5
727845840,,VIOIFOWE20225,4.40E+15,Elvic,10889,415V,Non-MD,1-Phase,10847,,Elvic,GIFWOEFO3893519,12,30,TOES,10842,Smart meter,GGC,Maskat town,Rom,10921,8857 - 5
727845841,,VIOIFOWE20226,4.40E+15,Elvic,10890,415V,Non-MD,1-Phase,10848,,Elvic,GIFWOEFO3893519,12,30,TOES,10843,Smart meter,GGC,Maskat town,Rom,10922,8858 - 5
727845842,,VIOIFOWE20227,4.40E+15,Elvic,10891,415V,Non-MD,1-Phase,10849,,Elvic,GIFWOEFO3893519,12,30,TOES,10844,Smart meter,GGC,Maskat town,Rom,10923,8859 - 5
727845843,,VIOIFOWE20228,4.40E+15,Elvic,10892,415V,Non-MD,1-Phase,10850,,Elvic,GIFWOEFO3893519,12,30,TOES,10845,Smart meter,GGC,Maskat town,Rom,10924,8860 - 5
727845844,,VIOIFOWE20229,4.40E+15,Elvic,10893,415V,Non-MD,1-Phase,10851,,Elvic,GIFWOEFO3893519,12,30,TOES,10846,Smart meter,GGC,Maskat town,Rom,10925,8861 - 5
727845845,,VIOIFOWE20230,4.40E+15,Elvic,10894,415V,Non-MD,1-Phase,10852,,Elvic,GIFWOEFO3893519,12,30,TOES,10847,Smart meter,GGC,Maskat town,Rom,10926,8862 - 5
727845846,,VIOIFOWE20231,4.40E+15,Elvic,10895,415V,Non-MD,1-Phase,10853,,Elvic,GIFWOEFO3893519,12,30,TOES,10848,Smart meter,GGC,Maskat town,Rom,10927,8863 - 5
727845847,,VIOIFOWE20232,4.40E+15,Elvic,10896,415V,Non-MD,1-Phase,10854,,Elvic,GIFWOEFO3893519,12,30,TOES,10849,Smart meter,GGC,Maskat town,Rom,10928,8864 - 5
727845848,,VIOIFOWE20233,4.40E+15,Elvic,10897,415V,Non-MD,1-Phase,10855,,Elvic,GIFWOEFO3893519,12,30,TOES,10850,Smart meter,GGC,Maskat town,Rom,10929,8865 - 5
727845849,,VIOIFOWE20234,4.40E+15,Elvic,10898,415V,Non-MD,1-Phase,10856,,Elvic,GIFWOEFO3893519,12,30,TOES,10851,Smart meter,GGC,Maskat town,Rom,10930,8866 - 5
727845850,,VIOIFOWE20235,4.40E+15,Elvic,10899,415V,Non-MD,1-Phase,10857,,Elvic,GIFWOEFO3893519,12,30,TOES,10852,Smart meter,GGC,Maskat town,Rom,10931,8867 - 5
727845851,,VIOIFOWE20236,4.40E+15,Elvic,10900,415V,Non-MD,1-Phase,10858,,Elvic,GIFWOEFO3893519,12,30,TOES,10853,Smart meter,GGC,Maskat town,Rom,10932,8868 - 5
727845852,,VIOIFOWE20237,4.40E+15,Elvic,10901,415V,Non-MD,1-Phase,10859,,Elvic,GIFWOEFO3893519,12,30,TOES,10854,Smart meter,GGC,Maskat town,Rom,10933,8869 - 5
727845853,,VIOIFOWE20238,4.40E+15,Elvic,10902,415V,Non-MD,1-Phase,10860,,Elvic,GIFWOEFO3893519,12,30,TOES,10855,Smart meter,GGC,Maskat town,Rom,10934,8870 - 5
727845854,,VIOIFOWE20239,4.40E+15,Elvic,10903,415V,Non-MD,1-Phase,10861,,Elvic,GIFWOEFO3893519,12,30,TOES,10856,Smart meter,GGC,Maskat town,Rom,10935,8871 - 5
727845855,,VIOIFOWE20240,4.40E+15,Elvic,10904,415V,Non-MD,1-Phase,10862,,Elvic,GIFWOEFO3893519,12,30,TOES,10857,Smart meter,GGC,Maskat town,Rom,10936,8872 - 5
727845856,,VIOIFOWE20241,4.40E+15,Elvic,10905,415V,Non-MD,1-Phase,10863,,Elvic,GIFWOEFO3893519,12,30,TOES,10858,Smart meter,GGC,Maskat town,Rom,10937,8873 - 5
727845857,,VIOIFOWE20242,4.40E+15,Elvic,10906,415V,Non-MD,1-Phase,10864,,Elvic,GIFWOEFO3893519,12,30,TOES,10859,Smart meter,GGC,Maskat town,Rom,10938,8874 - 5
727845858,,VIOIFOWE20243,4.40E+15,Elvic,10907,415V,Non-MD,1-Phase,10865,,Elvic,GIFWOEFO3893519,12,30,TOES,10860,Smart meter,GGC,Maskat town,Rom,10939,8875 - 5
727845859,,VIOIFOWE20244,4.40E+15,Elvic,10908,415V,Non-MD,1-Phase,10866,,Elvic,GIFWOEFO3893519,12,30,TOES,10861,Smart meter,GGC,Maskat town,Rom,10940,8876 - 5
727845860,,VIOIFOWE20245,4.40E+15,Elvic,10909,415V,Non-MD,1-Phase,10867,,Elvic,GIFWOEFO3893519,12,30,TOES,10862,Smart meter,GGC,Maskat town,Rom,10941,8877 - 5
727845861,,VIOIFOWE20246,4.40E+15,Elvic,10910,415V,Non-MD,1-Phase,10868,,Elvic,GIFWOEFO3893519,12,30,TOES,10863,Smart meter,GGC,Maskat town,Rom,10942,8878 - 5
727845862,,VIOIFOWE20247,4.40E+15,Elvic,10911,415V,Non-MD,1-Phase,10869,,Elvic,GIFWOEFO3893519,12,30,TOES,10864,Smart meter,GGC,Maskat town,Rom,10943,8879 - 5
727845863,,VIOIFOWE20248,4.40E+15,Elvic,10912,415V,Non-MD,1-Phase,10870,,Elvic,GIFWOEFO3893519,12,30,TOES,10865,Smart meter,GGC,Maskat town,Rom,10944,8880 - 5
727845864,,VIOIFOWE20249,4.40E+15,Elvic,10913,415V,Non-MD,1-Phase,10871,,Elvic,GIFWOEFO3893519,12,30,TOES,10866,Smart meter,GGC,Maskat town,Rom,10945,8881 - 5
727845865,,VIOIFOWE20250,4.40E+15,Elvic,10914,415V,Non-MD,1-Phase,10872,,Elvic,GIFWOEFO3893519,12,30,TOES,10867,Smart meter,GGC,Maskat town,Rom,10946,8882 - 5
727845866,,VIOIFOWE20251,4.40E+15,Elvic,10915,415V,Non-MD,1-Phase,10873,,Elvic,GIFWOEFO3893519,12,30,TOES,10868,Smart meter,GGC,Maskat town,Rom,10947,8883 - 5
727845867,,VIOIFOWE20252,4.40E+15,Elvic,10916,415V,Non-MD,1-Phase,10874,,Elvic,GIFWOEFO3893519,12,30,TOES,10869,Smart meter,GGC,Maskat town,Rom,10948,8884 - 5
727845868,,VIOIFOWE20253,4.40E+15,Elvic,10917,415V,Non-MD,1-Phase,10875,,Elvic,GIFWOEFO3893519,12,30,TOES,10870,Smart meter,GGC,Maskat town,Rom,10949,8885 - 5
727845869,,VIOIFOWE20254,4.40E+15,Elvic,10918,415V,Non-MD,1-Phase,10876,,Elvic,GIFWOEFO3893519,12,30,TOES,10871,Smart meter,GGC,Maskat town,Rom,10950,8886 - 5
727845870,,VIOIFOWE20255,4.40E+15,Elvic,10919,415V,Non-MD,1-Phase,10877,,Elvic,GIFWOEFO3893519,12,30,TOES,10872,Smart meter,GGC,Maskat town,Rom,10951,8887 - 5
727845871,,VIOIFOWE20256,4.40E+15,Elvic,10920,415V,Non-MD,1-Phase,10878,,Elvic,GIFWOEFO3893519,12,30,TOES,10873,Smart meter,GGC,Maskat town,Rom,10952,8888 - 5
727845872,,VIOIFOWE20257,4.40E+15,Elvic,10921,415V,Non-MD,1-Phase,10879,,Elvic,GIFWOEFO3893519,12,30,TOES,10874,Smart meter,GGC,Maskat town,Rom,10953,8889 - 5
727845873,,VIOIFOWE20258,4.40E+15,Elvic,10922,415V,Non-MD,1-Phase,10880,,Elvic,GIFWOEFO3893519,12,30,TOES,10875,Smart meter,GGC,Maskat town,Rom,10954,8890 - 5
727845874,,VIOIFOWE20259,4.40E+15,Elvic,10923,415V,Non-MD,1-Phase,10881,,Elvic,GIFWOEFO3893519,12,30,TOES,10876,Smart meter,GGC,Maskat town,Rom,10955,8891 - 5
727845875,,VIOIFOWE20260,4.40E+15,Elvic,10924,415V,Non-MD,1-Phase,10882,,Elvic,GIFWOEFO3893519,12,30,TOES,10877,Smart meter,GGC,Maskat town,Rom,10956,8892 - 5
727845876,,VIOIFOWE20261,4.40E+15,Elvic,10925,415V,Non-MD,1-Phase,10883,,Elvic,GIFWOEFO3893519,12,30,TOES,10878,Smart meter,GGC,Maskat town,Rom,10957,8893 - 5
727845877,,VIOIFOWE20262,4.40E+15,Elvic,10926,415V,Non-MD,1-Phase,10884,,Elvic,GIFWOEFO3893519,12,30,TOES,10879,Smart meter,GGC,Maskat town,Rom,10958,8894 - 5
727845878,,VIOIFOWE20263,4.40E+15,Elvic,10927,415V,Non-MD,1-Phase,10885,,Elvic,GIFWOEFO3893519,12,30,TOES,10880,Smart meter,GGC,Maskat town,Rom,10959,8895 - 5
727845879,,VIOIFOWE20264,4.40E+15,Elvic,10928,415V,Non-MD,1-Phase,10886,,Elvic,GIFWOEFO3893519,12,30,TOES,10881,Smart meter,GGC,Maskat town,Rom,10960,8896 - 5
727845880,,VIOIFOWE20265,4.40E+15,Elvic,10929,415V,Non-MD,1-Phase,10887,,Elvic,GIFWOEFO3893519,12,30,TOES,10882,Smart meter,GGC,Maskat town,Rom,10961,8897 - 5
727845881,,VIOIFOWE20266,4.40E+15,Elvic,10930,415V,Non-MD,1-Phase,10888,,Elvic,GIFWOEFO3893519,12,30,TOES,10883,Smart meter,GGC,Maskat town,Rom,10962,8898 - 5
727845882,,VIOIFOWE20267,4.40E+15,Elvic,10931,415V,Non-MD,1-Phase,10889,,Elvic,GIFWOEFO3893519,12,30,TOES,10884,Smart meter,GGC,Maskat town,Rom,10963,8899 - 5
727845883,,VIOIFOWE20268,4.40E+15,Elvic,10932,415V,Non-MD,1-Phase,10890,,Elvic,GIFWOEFO3893519,12,30,TOES,10885,Smart meter,GGC,Maskat town,Rom,10964,8900 - 5
727845884,,VIOIFOWE20269,4.40E+15,Elvic,10933,415V,Non-MD,1-Phase,10891,,Elvic,GIFWOEFO3893519,12,30,TOES,10886,Smart meter,GGC,Maskat town,Rom,10965,8901 - 5
727845885,,VIOIFOWE20270,4.40E+15,Elvic,10934,415V,Non-MD,1-Phase,10892,,Elvic,GIFWOEFO3893519,12,30,TOES,10887,Smart meter,GGC,Maskat town,Rom,10966,8902 - 5
727845886,,VIOIFOWE20271,4.40E+15,Elvic,10935,415V,Non-MD,1-Phase,10893,,Elvic,GIFWOEFO3893519,12,30,TOES,10888,Smart meter,GGC,Maskat town,Rom,10967,8903 - 5
727845887,,VIOIFOWE20272,4.40E+15,Elvic,10936,415V,Non-MD,1-Phase,10894,,Elvic,GIFWOEFO3893519,12,30,TOES,10889,Smart meter,GGC,Maskat town,Rom,10968,8904 - 5
727845888,,VIOIFOWE20273,4.40E+15,Elvic,10937,415V,Non-MD,1-Phase,10895,,Elvic,GIFWOEFO3893519,12,30,TOES,10890,Smart meter,GGC,Maskat town,Rom,10969,8905 - 5
727845889,,VIOIFOWE20274,4.40E+15,Elvic,10938,415V,Non-MD,1-Phase,10896,,Elvic,GIFWOEFO3893519,12,30,TOES,10891,Smart meter,GGC,Maskat town,Rom,10970,8906 - 5
727845890,,VIOIFOWE20275,4.40E+15,Elvic,10939,415V,Non-MD,1-Phase,10897,,Elvic,GIFWOEFO3893519,12,30,TOES,10892,Smart meter,GGC,Maskat town,Rom,10971,8907 - 5
727845891,,VIOIFOWE20276,4.40E+15,Elvic,10940,415V,Non-MD,1-Phase,10898,,Elvic,GIFWOEFO3893519,12,30,TOES,10893,Smart meter,GGC,Maskat town,Rom,10972,8908 - 5
727845892,,VIOIFOWE20277,4.40E+15,Elvic,10941,415V,Non-MD,1-Phase,10899,,Elvic,GIFWOEFO3893519,12,30,TOES,10894,Smart meter,GGC,Maskat town,Rom,10973,8909 - 5
727845893,,VIOIFOWE20278,4.40E+15,Elvic,10942,415V,Non-MD,1-Phase,10900,,Elvic,GIFWOEFO3893519,12,30,TOES,10895,Smart meter,GGC,Maskat town,Rom,10974,8910 - 5
727845894,,VIOIFOWE20279,4.40E+15,Elvic,10943,415V,Non-MD,1-Phase,10901,,Elvic,GIFWOEFO3893519,12,30,TOES,10896,Smart meter,GGC,Maskat town,Rom,10975,8911 - 5
727845895,,VIOIFOWE20280,4.40E+15,Elvic,10944,415V,Non-MD,1-Phase,10902,,Elvic,GIFWOEFO3893519,12,30,TOES,10897,Smart meter,GGC,Maskat town,Rom,10976,8912 - 5
727845896,,VIOIFOWE20281,4.40E+15,Elvic,10945,415V,Non-MD,1-Phase,10903,,Elvic,GIFWOEFO3893519,12,30,TOES,10898,Smart meter,GGC,Maskat town,Rom,10977,8913 - 5
727845897,,VIOIFOWE20282,4.40E+15,Elvic,10946,415V,Non-MD,1-Phase,10904,,Elvic,GIFWOEFO3893519,12,30,TOES,10899,Smart meter,GGC,Maskat town,Rom,10978,8914 - 5
727845898,,VIOIFOWE20283,4.40E+15,Elvic,10947,415V,Non-MD,1-Phase,10905,,Elvic,GIFWOEFO3893519,12,30,TOES,10900,Smart meter,GGC,Maskat town,Rom,10979,8915 - 5
727845899,,VIOIFOWE20284,4.40E+15,Elvic,10948,415V,Non-MD,1-Phase,10906,,Elvic,GIFWOEFO3893519,12,30,TOES,10901,Smart meter,GGC,Maskat town,Rom,10980,8916 - 5
727845900,,VIOIFOWE20285,4.40E+15,Elvic,10949,415V,Non-MD,1-Phase,10907,,Elvic,GIFWOEFO3893519,12,30,TOES,10902,Smart meter,GGC,Maskat town,Rom,10981,8917 - 5
727845901,,VIOIFOWE20286,4.40E+15,Elvic,10950,415V,Non-MD,1-Phase,10908,,Elvic,GIFWOEFO3893519,12,30,TOES,10903,Smart meter,GGC,Maskat town,Rom,10982,8918 - 5
727845902,,VIOIFOWE20287,4.40E+15,Elvic,10951,415V,Non-MD,1-Phase,10909,,Elvic,GIFWOEFO3893519,12,30,TOES,10904,Smart meter,GGC,Maskat town,Rom,10983,8919 - 5
727845903,,VIOIFOWE20288,4.40E+15,Elvic,10952,415V,Non-MD,1-Phase,10910,,Elvic,GIFWOEFO3893519,12,30,TOES,10905,Smart meter,GGC,Maskat town,Rom,10984,8920 - 5
727845904,,VIOIFOWE20289,4.40E+15,Elvic,10953,415V,Non-MD,1-Phase,10911,,Elvic,GIFWOEFO3893519,12,30,TOES,10906,Smart meter,GGC,Maskat town,Rom,10985,8921 - 5
727845905,,VIOIFOWE20290,4.40E+15,Elvic,10954,415V,Non-MD,1-Phase,10912,,Elvic,GIFWOEFO3893519,12,30,TOES,10907,Smart meter,GGC,Maskat town,Rom,10986,8922 - 5
727845906,,VIOIFOWE20291,4.40E+15,Elvic,10955,415V,Non-MD,1-Phase,10913,,Elvic,GIFWOEFO3893519,12,30,TOES,10908,Smart meter,GGC,Maskat town,Rom,10987,8923 - 5
727845907,,VIOIFOWE20292,4.40E+15,Elvic,10956,415V,Non-MD,1-Phase,10914,,Elvic,GIFWOEFO3893519,12,30,TOES,10909,Smart meter,GGC,Maskat town,Rom,10988,8924 - 5
727845908,,VIOIFOWE20293,4.40E+15,Elvic,10957,415V,Non-MD,1-Phase,10915,,Elvic,GIFWOEFO3893519,12,30,TOES,10910,Smart meter,GGC,Maskat town,Rom,10989,8925 - 5
727845909,,VIOIFOWE20294,4.40E+15,Elvic,10958,415V,Non-MD,1-Phase,10916,,Elvic,GIFWOEFO3893519,12,30,TOES,10911,Smart meter,GGC,Maskat town,Rom,10990,8926 - 5
727845910,,VIOIFOWE20295,4.40E+15,Elvic,10959,415V,Non-MD,1-Phase,10917,,Elvic,GIFWOEFO3893519,12,30,TOES,10912,Smart meter,GGC,Maskat town,Rom,10991,8927 - 5
727845911,,VIOIFOWE20296,4.40E+15,Elvic,10960,415V,Non-MD,1-Phase,10918,,Elvic,GIFWOEFO3893519,12,30,TOES,10913,Smart meter,GGC,Maskat town,Rom,10992,8928 - 5
727845912,,VIOIFOWE20297,4.40E+15,Elvic,10961,415V,Non-MD,1-Phase,10919,,Elvic,GIFWOEFO3893519,12,30,TOES,10914,Smart meter,GGC,Maskat town,Rom,10993,8929 - 5
727845913,,VIOIFOWE20298,4.40E+15,Elvic,10962,415V,Non-MD,1-Phase,10920,,Elvic,GIFWOEFO3893519,12,30,TOES,10915,Smart meter,GGC,Maskat town,Rom,10994,8930 - 5
727845914,,VIOIFOWE20299,4.40E+15,Elvic,10963,415V,Non-MD,1-Phase,10921,,Elvic,GIFWOEFO3893519,12,30,TOES,10916,Smart meter,GGC,Maskat town,Rom,10995,8931 - 5
727845915,,VIOIFOWE20300,4.40E+15,Elvic,10964,415V,Non-MD,1-Phase,10922,,Elvic,GIFWOEFO3893519,12,30,TOES,10917,Smart meter,GGC,Maskat town,Rom,10996,8932 - 5
727845916,,VIOIFOWE20301,4.40E+15,Elvic,10965,415V,Non-MD,1-Phase,10923,,Elvic,GIFWOEFO3893519,12,30,TOES,10918,Smart meter,GGC,Maskat town,Rom,10997,8933 - 5
727845917,,VIOIFOWE20302,4.40E+15,Elvic,10966,415V,Non-MD,1-Phase,10924,,Elvic,GIFWOEFO3893519,12,30,TOES,10919,Smart meter,GGC,Maskat town,Rom,10998,8934 - 5
727845918,,VIOIFOWE20303,4.40E+15,Elvic,10967,415V,Non-MD,1-Phase,10925,,Elvic,GIFWOEFO3893519,12,30,TOES,10920,Smart meter,GGC,Maskat town,Rom,10999,8935 - 5
727845919,,VIOIFOWE20304,4.40E+15,Elvic,10968,415V,Non-MD,1-Phase,10926,,Elvic,GIFWOEFO3893519,12,30,TOES,10921,Smart meter,GGC,Maskat town,Rom,11000,8936 - 5
727845920,,VIOIFOWE20305,4.40E+15,Elvic,10969,415V,Non-MD,1-Phase,10927,,Elvic,GIFWOEFO3893519,12,30,TOES,10922,Smart meter,GGC,Maskat town,Rom,11001,8937 - 5
727845921,,VIOIFOWE20306,4.40E+15,Elvic,10970,415V,Non-MD,1-Phase,10928,,Elvic,GIFWOEFO3893519,12,30,TOES,10923,Smart meter,GGC,Maskat town,Rom,11002,8938 - 5
727845922,,VIOIFOWE20307,4.40E+15,Elvic,10971,415V,Non-MD,1-Phase,10929,,Elvic,GIFWOEFO3893519,12,30,TOES,10924,Smart meter,GGC,Maskat town,Rom,11003,8939 - 5
727845923,,VIOIFOWE20308,4.40E+15,Elvic,10972,415V,Non-MD,1-Phase,10930,,Elvic,GIFWOEFO3893519,12,30,TOES,10925,Smart meter,GGC,Maskat town,Rom,11004,8940 - 5
727845924,,VIOIFOWE20309,4.40E+15,Elvic,10973,415V,Non-MD,1-Phase,10931,,Elvic,GIFWOEFO3893519,12,30,TOES,10926,Smart meter,GGC,Maskat town,Rom,11005,8941 - 5
727845925,,VIOIFOWE20310,4.40E+15,Elvic,10974,415V,Non-MD,1-Phase,10932,,Elvic,GIFWOEFO3893519,12,30,TOES,10927,Smart meter,GGC,Maskat town,Rom,11006,8942 - 5
727845926,,VIOIFOWE20311,4.40E+15,Elvic,10975,415V,Non-MD,1-Phase,10933,,Elvic,GIFWOEFO3893519,12,30,TOES,10928,Smart meter,GGC,Maskat town,Rom,11007,8943 - 5
727845927,,VIOIFOWE20312,4.40E+15,Elvic,10976,415V,Non-MD,1-Phase,10934,,Elvic,GIFWOEFO3893519,12,30,TOES,10929,Smart meter,GGC,Maskat town,Rom,11008,8944 - 5
727845928,,VIOIFOWE20313,4.40E+15,Elvic,10977,415V,Non-MD,1-Phase,10935,,Elvic,GIFWOEFO3893519,12,30,TOES,10930,Smart meter,GGC,Maskat town,Rom,11009,8945 - 5
727845929,,VIOIFOWE20314,4.40E+15,Elvic,10978,415V,Non-MD,1-Phase,10936,,Elvic,GIFWOEFO3893519,12,30,TOES,10931,Smart meter,GGC,Maskat town,Rom,11010,8946 - 5
727845930,,VIOIFOWE20315,4.40E+15,Elvic,10979,415V,Non-MD,1-Phase,10937,,Elvic,GIFWOEFO3893519,12,30,TOES,10932,Smart meter,GGC,Maskat town,Rom,11011,8947 - 5
727845931,,VIOIFOWE20316,4.40E+15,Elvic,10980,415V,Non-MD,1-Phase,10938,,Elvic,GIFWOEFO3893519,12,30,TOES,10933,Smart meter,GGC,Maskat town,Rom,11012,8948 - 5
727845932,,VIOIFOWE20317,4.40E+15,Elvic,10981,415V,Non-MD,1-Phase,10939,,Elvic,GIFWOEFO3893519,12,30,TOES,10934,Smart meter,GGC,Maskat town,Rom,11013,8949 - 5
727845933,,VIOIFOWE20318,4.40E+15,Elvic,10982,415V,Non-MD,1-Phase,10940,,Elvic,GIFWOEFO3893519,12,30,TOES,10935,Smart meter,GGC,Maskat town,Rom,11014,8950 - 5
727845934,,VIOIFOWE20319,4.40E+15,Elvic,10983,415V,Non-MD,1-Phase,10941,,Elvic,GIFWOEFO3893519,12,30,TOES,10936,Smart meter,GGC,Maskat town,Rom,11015,8951 - 5
727845935,,VIOIFOWE20320,4.40E+15,Elvic,10984,415V,Non-MD,1-Phase,10942,,Elvic,GIFWOEFO3893519,12,30,TOES,10937,Smart meter,GGC,Maskat town,Rom,11016,8952 - 5
727845936,,VIOIFOWE20321,4.40E+15,Elvic,10985,415V,Non-MD,1-Phase,10943,,Elvic,GIFWOEFO3893519,12,30,TOES,10938,Smart meter,GGC,Maskat town,Rom,11017,8953 - 5
727845937,,VIOIFOWE20322,4.40E+15,Elvic,10986,415V,Non-MD,1-Phase,10944,,Elvic,GIFWOEFO3893519,12,30,TOES,10939,Smart meter,GGC,Maskat town,Rom,11018,8954 - 5
727845938,,VIOIFOWE20323,4.40E+15,Elvic,10987,415V,Non-MD,1-Phase,10945,,Elvic,GIFWOEFO3893519,12,30,TOES,10940,Smart meter,GGC,Maskat town,Rom,11019,8955 - 5
727845939,,VIOIFOWE20324,4.40E+15,Elvic,10988,415V,Non-MD,1-Phase,10946,,Elvic,GIFWOEFO3893519,12,30,TOES,10941,Smart meter,GGC,Maskat town,Rom,11020,8956 - 5
727845940,,VIOIFOWE20325,4.40E+15,Elvic,10989,415V,Non-MD,1-Phase,10947,,Elvic,GIFWOEFO3893519,12,30,TOES,10942,Smart meter,GGC,Maskat town,Rom,11021,8957 - 5
727845941,,VIOIFOWE20326,4.40E+15,Elvic,10990,415V,Non-MD,1-Phase,10948,,Elvic,GIFWOEFO3893519,12,30,TOES,10943,Smart meter,GGC,Maskat town,Rom,11022,8958 - 5
727845942,,VIOIFOWE20327,4.40E+15,Elvic,10991,415V,Non-MD,1-Phase,10949,,Elvic,GIFWOEFO3893519,12,30,TOES,10944,Smart meter,GGC,Maskat town,Rom,11023,8959 - 5
727845943,,VIOIFOWE20328,4.40E+15,Elvic,10992,415V,Non-MD,1-Phase,10950,,Elvic,GIFWOEFO3893519,12,30,TOES,10945,Smart meter,GGC,Maskat town,Rom,11024,8960 - 5
727845944,,VIOIFOWE20329,4.40E+15,Elvic,10993,415V,Non-MD,1-Phase,10951,,Elvic,GIFWOEFO3893519,12,30,TOES,10946,Smart meter,GGC,Maskat town,Rom,11025,8961 - 5
727845945,,VIOIFOWE20330,4.40E+15,Elvic,10994,415V,Non-MD,1-Phase,10952,,Elvic,GIFWOEFO3893519,12,30,TOES,10947,Smart meter,GGC,Maskat town,Rom,11026,8962 - 5
727845946,,VIOIFOWE20331,4.40E+15,Elvic,10995,415V,Non-MD,1-Phase,10953,,Elvic,GIFWOEFO3893519,12,30,TOES,10948,Smart meter,GGC,Maskat town,Rom,11027,8963 - 5
